blk_no,street,postal,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,X1room_sold,X2room_sold,X3room_sold,X4room_sold,X5room_sold,exec_sold,multigen_sold,studio_apartment_sold,X1room_rental,X2room_rental,X3room_rental,other_room_rental,address,dist_to_park_centroid,dist_to_park_boundary,diff_boundary_centroid,park_area,park_length,park_name,SVY21_X,SVY21_Y,Longitude,Latitude
101,BEDOK RESERVOIR RD,470101,12,1985,Y,N,N,N,N,N,BD,110,0,0,0,16,94,0,0,0,0,0,0,0,101 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470101,392.4785997,392.4832872,0.004687505,1429.18621,172.7656266,JLN DAUD PK,36526.89319,34518.80455,103.9099374,1.328449133
101,BEDOK NTH AVE 4,460101,13,1977,Y,N,N,Y,N,N,BD,168,0,35,0,0,0,0,0,0,0,133,0,0,101 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460101,549.4474285,549.4421183,-0.005310199,127790.5634,3747.09626,BEDOK TOWN PK,39641.57063,35186.29828,103.9379247,1.334484667
101,BISHAN ST 12,570101,25,1986,Y,N,N,N,N,N,BH,92,0,0,0,0,84,8,0,0,0,0,0,0,101 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570101,588.5431485,588.5469697,0.003821242,6949.282196,624.1920481,CLOVER WAY PG,29678.48192,36333.21417,103.8484008,1.344859158
101,BT BATOK WEST AVE 6,650101,13,1984,Y,N,N,N,N,N,BB,96,0,0,2,46,48,0,0,0,0,0,0,0,101 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650101,1145.308421,1145.305942,-0.002479306,415385.6338,3651.114759,BUKIT BATOK TOWN PARK,18384.86315,36537.63366,103.7469207,1.346706361
101,BT PURMEI RD,90101,11,1982,Y,N,N,N,N,N,BM,140,0,0,89,50,0,0,0,0,0,0,1,0,101 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090101,100.0819995,100.0776459,-0.004353599,546111.9769,15075.33142,MOUNT FABER PARK,27150.27978,28217.39268,103.8256835,1.271462566
101,C'WEALTH CRES,140101,10,1964,Y,N,N,N,N,N,QT,76,0,10,62,4,0,0,0,0,0,0,0,0,101 COMMONWEALTH CRESCENT CRESCENT VIEW SINGAPORE 140101,663.4644209,663.4617905,-0.002630385,2737.994684,252.5559281,HOLLAND VILLAGE PK,24385.74998,32263.24055,103.8008428,1.308051592
101,CLEMENTI ST 14,120101,15,1984,Y,N,N,N,N,N,CL,112,0,0,0,18,94,0,0,0,0,0,0,0,101 CLEMENTI STREET 14 SUNSET WAY RESIDENCE SINGAPORE 120101,459.4894539,459.4854852,-0.003968671,2945.470935,363.5372877,CLEMENTI CRESCENT PG,20834.56978,33815.53512,103.7689334,1.322089368
101,GANGSA RD,670101,13,1986,Y,N,N,N,N,N,BP,60,0,0,0,0,0,60,0,0,0,0,0,0,101 GANGSA ROAD SINGAPORE 670101,711.7830324,711.7860335,0.003001133,754248.0541,43075.71525,RAIL CORRIDOR,20668.45936,40126.60002,103.7674393,1.379164316
101,HENDERSON CRES,150101,12,1967,Y,N,N,N,N,N,BM,96,0,0,0,96,0,0,0,0,0,0,0,0,101 HENDERSON CRESCENT SINGAPORE 150101,206.3893592,206.3894995,0.000140348,33337.51628,1000.360008,TIONG BAHRU PK,26698.62789,30346.56055,103.8216252,1.290717998
101,HOUGANG AVE 1,530101,9,1983,Y,N,N,Y,N,N,HG,108,0,0,0,108,0,0,0,0,0,0,0,0,101 HOUGANG AVENUE 1 SINGAPORE 530101,538.8155817,538.8198399,0.004258245,8614.704396,365.9323196,AROOZOO AVE PG,34459.41196,37447.69544,103.8913606,1.354937478
101,JLN RAJAH,321101,17,1980,Y,N,N,Y,N,N,KWN,128,0,0,0,128,0,0,0,0,0,0,0,0,101 JALAN RAJAH NEIGHBOURHOOD POLICE POST MOULMEIN SINGAPORE 321101,167.914392,167.9128595,-0.001532547,45692.56045,985.3940788,TOA PAYOH TOWN PK,29917.15999,34548.05341,103.8505453,1.328714784
101,JURONG EAST ST 13,600101,16,1982,Y,N,N,Y,N,N,JE,238,0,0,196,40,2,0,0,0,0,0,0,0,101 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600101,859.6995368,859.7000261,0.000489295,2487.644992,535.4000516,JLG: CG MRT TOL LINKWAY,17479.66873,35465.60321,103.7387873,1.337011008
101,LENGKONG TIGA,410101,4,1988,Y,N,N,N,N,N,BD,10,0,0,0,0,0,10,0,0,0,0,0,0,101 LENGKONG TIGA KEMBANGAN GARDENS SINGAPORE 410101,169.9106361,169.9141355,0.003499409,1487.869242,260.6564019,LORONG MELAYU PARK,36632.7883,34155.09368,103.9108888,1.325159834
101,PASIR RIS ST 12,510101,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,0,0,96,0,0,0,0,0,0,101 PASIR RIS STREET 12 SINGAPORE 510101,547.9734478,547.9762106,0.00276283,125511.4256,2163.446859,PASIR RIS TOWN PK,41895.79787,38787.34399,103.9581819,1.367050215
101,POTONG PASIR AVE 1,350101,16,1984,Y,N,N,N,N,N,TP,120,0,0,120,0,0,0,0,0,0,0,0,0,101 POTONG PASIR AVENUE 1 SINGAPORE 350101,222.1980239,222.1965845,-0.001439437,8339.933495,1018.915092,GREENWAY SOUTH,31902.01474,35039.28317,103.8683804,1.333157101
101,RIVERVALE WALK,540101,17,1998,Y,N,N,Y,N,N,SK,131,0,0,0,56,75,0,0,0,0,0,0,0,101 RIVERVALE WALK RIVERVALE COURT SINGAPORE 540101,408.5542583,408.5548567,0.000598424,155132.3568,1826.144128,PUNGGOL PK,35339.78244,40524.6672,103.899272,1.38276429
101,SERANGOON NTH AVE 1,550101,13,1984,Y,N,N,N,N,N,SGN,144,0,0,0,144,0,0,0,0,0,0,0,0,101 SERANGOON NORTH AVENUE 1 HWI YOH COURT SINGAPORE 550101,498.1416002,498.1449025,0.00330225,14859.51643,570.8868795,TAVISTOCK AVE PK,32122.36121,39227.77787,103.8703609,1.37103632
101,SIMEI ST 1,520101,11,1988,Y,N,N,Y,N,N,TAP,140,0,0,0,88,52,0,0,0,0,0,0,0,101 SIMEI STREET 1 NKF DIALYSIS CENTRE SIMEI SINGAPORE 520101,236.4697033,236.4734301,0.003726752,289.5637984,72.33433392,SEA BREEZE AVENUE PARK,41127.03062,35874.78413,103.9512727,1.340710468
101,SPOTTISWOODE PK RD,80101,20,1973,Y,N,N,N,N,N,BM,76,0,0,0,76,0,0,0,0,0,0,0,0,101 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080101,497.261372,497.2551662,-0.006205757,754248.0541,43075.71525,RAIL CORRIDOR,28303.51902,28635.23696,103.8360458,1.275241413
101,TAMPINES ST 11,521101,11,1981,Y,N,N,Y,N,N,TAP,120,0,0,80,40,0,0,0,0,0,0,0,0,101 TAMPINES STREET 11 SAINT LUKE'S ELDERCARE TAMPINES CENTRE SINGAPORE 521101,1054.652472,1054.653004,0.000532229,98774.75419,1610.037119,SUN PLAZA PK,40461.4487,36614.30567,103.9452924,1.347398708
101,TECK WHYE LANE,680101,13,1988,Y,N,N,N,N,N,CCK,66,0,0,0,0,0,66,0,0,0,0,0,0,101 TECK WHYE LANE SINGAPORE 680101,354.0710682,354.0713374,0.000269158,4114.131819,260.6873763,PHOENIX PARK,19199.52841,39985.69808,103.7542399,1.377889646
101,TOWNER RD,322101,4,1982,Y,Y,N,N,N,N,KWN,44,0,0,44,0,0,0,0,0,0,0,0,0,101 TOWNER ROAD TOWNER POST OFFICE SINGAPORE 322101,608.520441,608.5252136,0.004772595,3701.201682,366.1254351,BENG WAN RD PG,31089.24501,33519.48098,103.861077,1.319412643
101,WHAMPOA DR,323101,25,1973,Y,Y,N,N,N,N,KWN,96,0,0,0,96,0,0,0,0,0,0,0,0,101 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 323101,615.4752809,615.4753391,5.82E-05,3714.950019,373.7979795,PEK KIO PARK,30280.93212,33630.54102,103.8538139,1.320417102
101,WOODLANDS ST 13,730101,10,1984,Y,N,N,Y,N,N,WL,146,0,0,89,55,2,0,0,0,0,0,0,0,101 WOODLANDS STREET 13 PCF SPARKLETOTS PRESCHOOL @ WOODGROVE 101 (CC) SINGAPORE 730101,139.7054743,139.6978182,-0.007656103,61142.39062,1029.559101,WOODLANDS TOWN PK EAST,22281.21629,46409.1306,103.7819298,1.435981597
101,YISHUN AVE 5,760101,4,1977,Y,Y,N,N,N,N,YS,107,0,0,94,12,1,0,0,0,0,0,0,0,101 YISHUN AVENUE 5 CHONG PANG CITY SINGAPORE 760101,351.1436502,351.1420691,-0.001581149,799.8454146,115.7499452,PLATINA RD PG,27371.14429,45806.8931,103.8276677,1.430535754
101A,BIDADARI PK DR,341101,16,2020,Y,N,N,N,N,N,TP,295,0,86,91,118,0,0,0,0,0,0,0,0,101A BIDADARI PARK DRIVE ALKAFF COURTVIEW SINGAPORE 341101,150.6235579,150.6279235,0.004365633,8339.933495,1018.915092,GREENWAY SOUTH,32193.13254,35448.14043,103.8709963,1.336854622
101A,CANBERRA ST,751101,15,2019,Y,N,N,N,N,N,SB,164,0,0,0,84,80,0,0,0,0,0,0,0,101A CANBERRA STREET EASTCREEK @ CANBERRA SINGAPORE 751101,146.8528576,146.854928,0.00207036,551.4912982,94.66990192,PEBBLE GARDEN,27681.2301,48151.43304,103.8304541,1.451738928
101A,LOR 2 TOA PAYOH,310101,17,1992,Y,N,N,N,N,N,TP,64,0,0,0,0,0,64,0,0,0,0,0,0,101A LORONG 2 TOA PAYOH TOA PAYOH PALM SPRING SINGAPORE 310101,934.1842814,934.1803506,-0.003930784,45692.56045,985.3940788,TOA PAYOH TOWN PK,29551.9965,35767.30318,103.8472642,1.339741267
101A,PUNGGOL FIELD,821101,16,2001,Y,N,N,N,N,N,PG,82,0,0,0,26,56,0,0,0,0,0,0,0,101A PUNGGOL FIELD SINGAPORE 821101,708.0174403,708.0171437,-0.000296631,999.9823483,180.1682942,ST ANNE'S WOOD PG,36082.36338,42203.42531,103.9059451,1.397946168
101B,CANBERRA ST,752101,16,2019,Y,N,N,Y,N,N,SB,240,0,150,30,60,0,0,0,0,0,0,0,0,101B CANBERRA STREET EASTCREEK @ CANBERRA SINGAPORE 752101,204.552802,204.5495483,-0.003253652,551.4912982,94.66990192,PEBBLE GARDEN,27761.44392,48143.04866,103.8311749,1.451663104
101B,LOR 2 TOA PAYOH,311101,13,1992,Y,N,N,N,N,N,TP,48,0,0,0,0,0,48,0,0,0,0,0,0,101B LORONG 2 TOA PAYOH TOA PAYOH PALM SPRING SINGAPORE 311101,920.0561627,920.0523269,-0.003835757,45692.56045,985.3940788,TOA PAYOH TOWN PK,29589.9715,35751.55509,103.8476054,1.339598845
101B,PUNGGOL FIELD,822101,17,2001,Y,N,N,Y,N,N,PG,92,0,0,0,0,92,0,0,0,0,0,0,0,101B PUNGGOL FIELD SUNSHINE KIDS CARE CENTRE PTE. LTD. SINGAPORE 822101,699.9226029,699.9252277,0.002624776,999.9823483,180.1682942,ST ANNE'S WOOD PG,36124.09969,42178.46509,103.9063202,1.397720425
101C,PUNGGOL FIELD,823101,17,2001,Y,Y,N,Y,N,N,PG,86,0,0,0,0,86,0,0,0,0,0,0,0,101C PUNGGOL FIELD SINGAPORE 823101,748.5203696,748.5211463,0.000776749,999.9823483,180.1682942,ST ANNE'S WOOD PG,36151.82462,42219.38235,103.9065693,1.398090458
101D,PUNGGOL FIELD,824101,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,101D PUNGGOL FIELD SINGAPORE 824101,771.5403146,771.5418329,0.00151833,999.9823483,180.1682942,ST ANNE'S WOOD PG,36104.47984,42262.9836,103.9061439,1.398484785
102,ALJUNIED CRES,380102,12,1977,Y,N,N,Y,N,N,GL,150,0,0,124,22,3,1,0,0,0,0,0,0,102 ALJUNIED CRESCENT NKF DIALYSIS CENTRE ALJUNIED SINGAPORE 380102,568.2005965,568.2017877,0.001191182,2901.880019,220.0805861,GEYLANG EAST PK,33470.38525,33637.63689,103.8824728,1.320480871
102,ANG MO KIO AVE 3,560102,12,1977,Y,N,N,Y,N,N,AMK,88,0,0,0,66,22,0,0,0,0,0,0,0,102 ANG MO KIO AVENUE 3 CHILD AT STREET 11 LTD SINGAPORE 560102,202.0342718,202.0285992,-0.005672597,4207.179128,269.4142995,MAYFLOWER CRESCENT PG,28677.94,39185.03981,103.8394103,1.370650092
102,BEDOK RESERVOIR RD,470102,4,1985,Y,N,N,N,N,N,BD,24,0,0,16,8,0,0,0,0,0,0,0,0,102 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470102,343.1973922,343.2052124,0.007820152,1429.18621,172.7656266,JLN DAUD PK,36452.07945,34523.52869,103.9092652,1.328491877
102,BEDOK NTH AVE 4,460102,14,1976,Y,N,N,N,N,N,BD,149,0,0,116,26,2,5,0,0,0,0,0,0,102 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460102,524.0757702,524.0763701,0.000599929,127790.5634,3747.09626,BEDOK TOWN PK,39589.67753,35122.37048,103.9374584,1.333906548
102,BISHAN ST 12,570102,25,1986,Y,N,N,N,N,N,BH,92,0,0,0,0,84,8,0,0,0,0,0,0,102 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570102,541.0093938,541.0065059,-0.002887914,6949.282196,624.1920481,CLOVER WAY PG,29632.85769,36364.6133,103.8479908,1.345143123
102,BT PURMEI RD,90102,10,1983,Y,N,N,Y,N,N,BM,147,0,0,93,54,0,0,0,0,0,0,0,0,102 BUKIT PURMEI ROAD SASCO CHILD CARE CENTRE SINGAPORE 090102,207.0164472,207.0137107,-0.002736502,546111.9769,15075.33142,MOUNT FABER PARK,27254.71901,28251.0972,103.826622,1.27176738
102,BT BATOK WEST AVE 6,650102,13,1984,Y,N,N,Y,N,N,BB,96,0,0,2,46,48,0,0,0,0,0,0,0,102 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650102,1046.453796,1046.45491,0.001113782,415385.6338,3651.114759,BUKIT BATOK TOWN PARK,18446.37311,36620.78151,103.7474733,1.347458339
102,C'WEALTH CRES,140102,10,1964,Y,N,N,N,N,N,QT,95,0,10,80,5,0,0,0,0,0,0,0,0,102 COMMONWEALTH CRESCENT CRESCENT VIEW SINGAPORE 140102,657.5454135,657.5455315,0.000117993,2737.994684,252.5559281,HOLLAND VILLAGE PK,24362.0417,32238.1466,103.8006298,1.307824649
102,CLEMENTI ST 14,120102,4,1984,Y,N,N,N,N,N,CL,8,0,0,0,0,0,8,0,0,0,0,0,0,102 CLEMENTI STREET 14 SUNSET WAY RESIDENCE SINGAPORE 120102,423.5698084,423.5630114,-0.006796961,2945.470935,363.5372877,CLEMENTI CRESCENT PG,20864.44861,33837.22967,103.7692019,1.322285572
102,GANGSA RD,670102,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0,102 GANGSA ROAD SINGAPORE 670102,713.3890271,713.3925392,0.003512092,1294.15535,162.0592245,CASHEW RD INTERIM PK,20747.97753,40120.32955,103.7681538,1.379107628
102,HENDERSON CRES,150102,14,1967,Y,N,N,N,N,N,BM,140,0,0,0,140,0,0,0,0,0,0,0,0,102 HENDERSON CRESCENT SINGAPORE 150102,184.7186794,184.7178442,-0.000835244,33337.51628,1000.360008,TIONG BAHRU PK,26693.272,30307.6592,103.8215771,1.290366187
102,HOUGANG AVE 1,530102,13,1983,Y,Y,N,N,N,N,HG,90,0,0,19,71,0,0,0,0,0,0,0,0,102 HOUGANG AVENUE 1 SINGAPORE 530102,482.4940666,482.5004637,0.006397113,8614.704396,365.9323196,AROOZOO AVE PG,34403.15334,37450.67795,103.8908551,1.354964463
102,JLN RAJAH,321102,12,1980,Y,Y,N,N,N,N,KWN,198,0,0,0,198,0,0,0,0,0,0,0,0,102 JALAN RAJAH RAJAH COURT SINGAPORE 321102,284.3028047,284.3066173,0.003812575,45692.56045,985.3940788,TOA PAYOH TOWN PK,30025.60479,34493.68237,103.8515198,1.328223064
102,JLN DUSUN,320102,25,1981,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,102 JALAN DUSUN AH HOOD GARDENS SINGAPORE 320102,311.2985271,311.3028375,0.004310418,2162.607794,255.4424252,NOVENA RISE PK,29212.05983,34454.49855,103.8442096,1.327868743
102,JURONG EAST ST 13,600102,12,1981,Y,N,N,N,N,N,JE,196,0,0,172,22,2,0,0,0,0,0,0,0,102 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600102,848.0800248,848.0826336,0.00260882,2487.644992,535.4000516,JLG: CG MRT TOL LINKWAY,17416.43873,35364.49265,103.7382192,1.336096579
102,LENGKONG TIGA,410102,14,1988,Y,N,N,N,N,N,BD,73,0,0,0,22,51,0,0,0,0,0,0,0,102 LENGKONG TIGA KEMBANGAN GARDENS SINGAPORE 410102,187.6356737,187.6369811,0.001307396,1487.869242,260.6564019,LORONG MELAYU PARK,36607.04865,34201.47613,103.9106575,1.325579307
102,PASIR RIS ST 12,510102,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0,102 PASIR RIS STREET 12 SINGAPORE 510102,512.197494,512.199518,0.002023979,125511.4256,2163.446859,PASIR RIS TOWN PK,41880.12578,38835.33923,103.9580411,1.367484273
102,POTONG PASIR AVE 1,350102,16,1983,Y,Y,N,Y,N,N,TP,167,0,0,144,20,0,3,0,0,0,0,0,0,102 POTONG PASIR AVENUE 1 SINGAPORE 350102,154.1804461,154.1769649,-0.003481245,8339.933495,1018.915092,GREENWAY SOUTH,31949.8894,35098.22317,103.8688106,1.333690127
102,RIVERVALE WALK,540102,17,1998,Y,N,N,Y,N,N,SK,129,0,0,0,0,0,129,0,0,0,0,0,0,102 RIVERVALE WALK RIVERVALE COURT SINGAPORE 540102,287.8283638,287.8318435,0.003479662,155132.3568,1826.144128,PUNGGOL PK,35520.2046,40418.88744,103.9008932,1.38180761
102,SERANGOON NTH AVE 1,550102,4,1984,Y,N,N,N,N,N,SGN,24,0,0,16,8,0,0,0,0,0,0,0,0,102 SERANGOON NORTH AVENUE 1 HWI YOH COURT SINGAPORE 550102,587.0500226,587.0521441,0.002121452,14859.51643,570.8868795,TAVISTOCK AVE PK,32210.57898,39206.4331,103.8711536,1.370843273
102,SIMEI ST 1,520102,11,1988,Y,N,N,Y,N,N,TAP,100,0,0,0,64,36,0,0,0,0,0,0,0,102 SIMEI STREET 1 CANA B-P CHURCH BASC SINGAPORE 520102,298.8925933,298.8892495,-0.003343822,289.5637984,72.33433392,SEA BREEZE AVENUE PARK,41136.19479,35945.19651,103.9513551,1.341347247
102,SPOTTISWOODE PK RD,80102,20,1973,Y,Y,N,N,N,N,BM,76,0,0,0,76,0,0,0,0,0,0,0,0,102 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080102,493.0251957,493.0210351,-0.004160596,754248.0541,43075.71525,RAIL CORRIDOR,28324.62918,28578.65778,103.8362355,1.27472973
102,TAMPINES ST 11,521102,11,1982,Y,N,N,N,N,N,TAP,140,0,0,90,50,0,0,0,0,0,0,0,0,102 TAMPINES STREET 11 SINGAPORE 521102,1109.283909,1109.284231,0.00032221,335.5640573,75.51999739,SEA BREEZE GARDEN PARK,40486.94061,36538.83433,103.9455214,1.346716163
102,TECK WHYE LANE,680102,9,1988,Y,N,N,N,N,N,CCK,64,0,0,0,36,28,0,0,0,0,0,0,0,102 TECK WHYE LANE SINGAPORE 680102,298.0208593,298.0225958,0.001736482,4114.131819,260.6873763,PHOENIX PARK,19216.7219,39896.48504,103.7543944,1.377082841
102,TOWNER RD,322102,4,1983,Y,Y,N,N,N,N,KWN,36,0,0,36,0,0,0,0,0,0,0,0,0,102 TOWNER ROAD SINGAPORE 322102,446.2120354,446.2136996,0.001664167,3701.201682,366.1254351,BENG WAN RD PG,31192.18321,33649.23637,103.862002,1.320586095
102,WOODLANDS ST 13,730102,12,1984,Y,N,N,Y,N,N,WL,110,0,0,65,45,0,0,0,0,0,0,0,0,102 WOODLANDS STREET 13 SINGAPORE 730102,71.21766013,71.21834701,0.00068688,61142.39062,1029.559101,WOODLANDS TOWN PK EAST,22199.94742,46420.33944,103.7811996,1.436082949
102A,BIDADARI PK DR,341102,16,2020,Y,N,N,N,N,Y,TP,205,0,66,0,139,0,0,0,0,0,0,0,0,102A BIDADARI PARK DRIVE ALKAFF COURTVIEW SINGAPORE 341102,116.7375323,116.7282525,-0.009279788,8339.933495,1018.915092,GREENWAY SOUTH,32237.01797,35503.56992,103.8713907,1.3373559
102A,CANBERRA ST,751102,17,2019,Y,N,N,N,N,N,SB,190,0,0,0,94,96,0,0,0,0,0,0,0,102A CANBERRA STREET EASTCREEK @ CANBERRA SINGAPORE 751102,294.0291456,294.0332544,0.004108752,551.4912982,94.66990192,PEBBLE GARDEN,27878.5865,48091.16698,103.8322276,1.451193905
102A,DEPOT RD,101102,21,2016,Y,N,N,Y,N,N,BM,114,0,44,0,0,0,0,0,70,0,0,0,0,102A DEPOT ROAD DEPOT HEIGHTS SINGAPORE 101102,29.34015663,29.33577949,-0.004377141,355293.613,5620.309714,TELOK BLANGAH HILL PARK,25775.69578,29193.64092,103.8133324,1.280291346
102A,PUNGGOL FIELD,821102,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,102A PUNGGOL FIELD SINGAPORE 821102,796.1348131,796.1372302,0.002417106,999.9823483,180.1682942,ST ANNE'S WOOD PG,36064.3783,42301.50651,103.9057836,1.398833183
102B,BIDADARI PK DR,342102,16,2020,Y,N,N,N,N,N,TP,200,0,0,52,148,0,0,0,0,0,0,0,0,102B BIDADARI PARK DRIVE ALKAFF COURTVIEW SINGAPORE 342102,46.29071458,46.2900031,-0.000711483,8339.933495,1018.915092,GREENWAY SOUTH,32287.81343,35378.0189,103.8718471,1.336220454
102B,CANBERRA ST,752102,16,2019,Y,N,N,N,N,N,SB,210,0,180,30,0,0,0,0,0,0,0,0,0,102B CANBERRA STREET EASTCREEK @ CANBERRA SINGAPORE 752102,210.2592303,210.261584,0.002353725,551.4912982,94.66990192,PEBBLE GARDEN,27790.53975,48096.23126,103.8314364,1.451239704
102B,PUNGGOL FIELD,822102,17,2001,Y,N,N,N,N,N,PG,86,0,0,0,0,86,0,0,0,0,0,0,0,102B PUNGGOL FIELD SINGAPORE 822102,813.888737,813.8828118,-0.005925239,999.9823483,180.1682942,ST ANNE'S WOOD PG,36029.63986,42329.3786,103.9054714,1.399085258
102C,PUNGGOL FIELD,823102,17,2000,Y,N,N,N,N,N,PG,92,0,0,0,0,92,0,0,0,0,0,0,0,102C PUNGGOL FIELD SINGAPORE 823102,766.086166,766.0811245,-0.005041476,999.9823483,180.1682942,ST ANNE'S WOOD PG,35970.3881,42293.55265,103.904939,1.398761278
102D,PUNGGOL FIELD,824102,16,2001,Y,N,N,N,N,N,PG,82,0,0,0,26,56,0,0,0,0,0,0,0,102D PUNGGOL FIELD SINGAPORE 824102,743.0567501,743.0522892,-0.004460851,999.9823483,180.1682942,ST ANNE'S WOOD PG,36004.97463,42262.52973,103.9052498,1.398480708
103,AH HOOD RD,320103,25,1981,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,103 AH HOOD ROAD AH HOOD GARDENS SINGAPORE 320103,301.0101105,301.0063403,-0.003770165,45692.56045,985.3940788,TOA PAYOH TOWN PK,29280.76579,34464.88534,103.844827,1.327962675
103,ALJUNIED CRES,380103,12,1977,Y,N,N,N,N,N,GL,154,0,0,0,0,0,0,0,0,0,154,0,0,103 ALJUNIED CRESCENT SINGAPORE 380103,480.4428607,480.4410446,-0.001816094,2901.880019,220.0805861,GEYLANG EAST PK,33559.13609,33641.62503,103.8832703,1.320516922
103,ANG MO KIO AVE 3,560103,12,1977,Y,N,N,Y,N,N,AMK,131,0,0,97,33,1,0,0,0,0,0,0,0,103 ANG MO KIO AVENUE 3 KEBUN BARU HEIGHTS SINGAPORE 560103,161.4968529,161.4915113,-0.005341559,4207.179128,269.4142995,MAYFLOWER CRESCENT PG,28666.19796,39225.56389,103.8393048,1.371016578
103,BEDOK NTH AVE 4,460103,14,1976,Y,N,N,Y,N,N,BD,154,0,0,126,26,0,2,0,0,0,0,0,0,103 BEDOK NORTH AVENUE 4 PCF SPARKLETOTS PRESCHOOL @ FENGSHAN BLK 103 (KN) SINGAPORE 460103,553.7681048,553.7663791,-0.001725689,127790.5634,3747.09626,BEDOK TOWN PK,39599.04141,35075.49149,103.9375425,1.333482588
103,BEDOK RESERVOIR RD,470103,12,1985,Y,Y,N,N,N,N,BD,154,0,0,88,66,0,0,0,0,0,0,0,0,103 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470103,349.8482491,349.8506873,0.002438167,1050.713149,163.2691305,JALAN SINGA PARK,36465.01024,34554.30708,103.9093814,1.328770222
103,BISHAN ST 12,570103,25,1986,Y,N,N,N,N,N,BH,92,0,0,0,0,84,8,0,0,0,0,0,0,103 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570103,519.7246898,519.7287412,0.004051386,6949.282196,624.1920481,CLOVER WAY PG,29668.84354,36405.45634,103.8483142,1.345512491
103,BT BATOK CTRL,650103,13,1984,Y,N,N,Y,N,N,BB,96,0,0,4,44,48,0,0,0,0,0,0,0,103 BUKIT BATOK CENTRAL NEIGHBOURHOOD POLICE POST BUKIT BATOK SINGAPORE 650103,933.3251554,933.3220332,-0.003122188,415385.6338,3651.114759,BUKIT BATOK TOWN PARK,18515.45978,36719.85967,103.7480941,1.348354388
103,BT PURMEI RD,90103,11,1982,Y,Y,N,N,N,N,BM,119,0,0,68,50,1,0,0,0,0,0,0,0,103 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090103,123.4446568,123.4421076,-0.002549212,546111.9769,15075.33142,MOUNT FABER PARK,27129.36482,28286.28304,103.8254956,1.272085585
103,C'WEALTH CRES,140103,10,1964,Y,N,N,N,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0,103 COMMONWEALTH CRESCENT SINGAPORE 140103,586.9499964,586.9483998,-0.001596618,2737.994684,252.5559281,HOLLAND VILLAGE PK,24315.76971,32295.79228,103.800214,1.30834597
103,CLEMENTI ST 14,120103,14,1984,Y,N,N,N,N,N,CL,104,0,0,0,18,86,0,0,0,0,0,0,0,103 CLEMENTI STREET 14 SUNSET WAY RESIDENCE SINGAPORE 120103,414.9031809,414.898743,-0.004437881,2945.470935,363.5372877,CLEMENTI CRESCENT PG,20861.5917,33870.73121,103.7691762,1.322588548
103,GANGSA RD,670103,4,1986,Y,Y,N,N,N,N,BP,26,0,0,19,7,0,0,0,0,0,0,0,0,103 GANGSA ROAD SINGAPORE 670103,666.4948946,666.498049,0.003154421,1294.15535,162.0592245,CASHEW RD INTERIM PK,20790.78009,40072.01595,103.7685384,1.378670708
103,HENDERSON CRES,150103,14,1967,Y,N,N,N,N,N,BM,140,0,0,0,140,0,0,0,0,0,0,0,0,103 HENDERSON CRESCENT SINGAPORE 150103,175.8588841,175.8598877,0.001003594,33337.51628,1000.360008,TIONG BAHRU PK,26670.85726,30238.65062,103.8213757,1.289742097
103,HOUGANG AVE 1,530103,13,1983,Y,N,N,N,N,N,HG,81,0,0,0,30,51,0,0,0,0,0,0,0,103 HOUGANG AVENUE 1 SINGAPORE 530103,427.7852695,427.7811467,-0.00412279,8614.704396,365.9323196,AROOZOO AVE PG,34348.07505,37485.81421,103.8903601,1.355282234
